TreeID,StandID,Plot,Tag,PrevDBH,PrevHOM,PrevPSPTag,PrevMS,PrevRT,PrevLA,Species,PrevStatus,PrevComments
1401139,RS31,1302,1401139,3.6,137,,,,,TSHE,1,
1401140,RS31,1302,1401140,1.9,137,,,,,TSHE,1,
1401141,RS31,1302,1401141,2.6,137,,,,,TSHE,1,
1401142,RS31,1302,1401142,1.7,137,,,,,TSHE,1,NURSE
1401143,RS31,1302,1401143,4.8,137,,,,,TSHE,1,
1401145,RS31,1302,1401145,7.9,137,,,,,TSHE,1,
1500255,RS31,1302,1500255,27.2,137,,,,,THPL,1,
1500257,RS31,1302,1500257,2.8,137,,,,,TSHE,1,
1500258,RS31,1302,1500258,147.5,137,,,,,PSME,1,
1500259,RS31,1302,1500259,144.3,137,,,,,PSME,1,
1500260,RS31,1302,1500260,4.7,137,,,,,TSHE,1,
1400176,RS31,1303,1400176,2.3,137,,,,,THPL,1,LEAN at base
1400178,RS31,1303,1400178,8.7,137,,,,,TSHE,1,
1400179,RS31,1303,1400179,14.1,137,,,,,TSHE,1,
1400180,RS31,1303,1400180,2.5,137,,,,,THPL,1,
1400182,RS31,1303,1400182,9,137,,,,,TSHE,1,
1400183,RS31,1303,1400183,6.8,137,,,,,TSHE,1,
1400184,RS31,1303,1400184,7.3,137,,,,,TSHE,1,
1400185,RS31,1303,1400185,10.2,137,,,,,TSHE,1,
1400186,RS31,1303,1400186,1.6,137,,,,,TSHE,1,MOUND
1400187,RS31,1303,1400187,7.5,137,,,,,TSHE,1,
1400188,RS31,1303,1400188,8.3,137,,,,,TSHE,1,
1400189,RS31,1303,1400189,8.9,137,,,,,TSHE,1,
1400190,RS31,1303,1400190,1,137,,,,,RHMA,1,MOUND
1400191,RS31,1303,1400191,2.4,137,,,,,TSHE,1,MOUND
1400192,RS31,1303,1400192,3.7,137,,,,,TSHE,1,
1400193,RS31,1303,1400193,11,137,,,,,TSHE,1,
1400194,RS31,1303,1400194,3.6,137,,,,,ACCI,1,2 STEMS
1400195,RS31,1303,1400195,2.4,137,,,,,RHMA,1,
1400196,RS31,1303,1400196,1.5,137,,,,,RHMA,1,
1400197,RS31,1303,1400197,1.1,137,,,,,VAPA,1,
1400198,RS31,1303,1400198,1.1,137,,,,,VAPA,1,
1400199,RS31,1303,1400199,1.5,137,,,,,VAPA,1,
1400200,RS31,1303,1400200,1,137,,,,,VAPA,1,
1400299,RS31,1303,1400299,3.5,137,,,,,TSHE,1,
1400870,RS31,1303,1400870,131,214,5223,,,,PSME,1,"PREV TAG 5223, HERB 117, POM 214, BURL"
1400871,RS31,1303,1400871,5.8,137,,,,,TSHE,1,
1400872,RS31,1303,1400872,21.5,137,8442,,,,TSHE,1,PREV TAG 8442
1400879,RS31,1303,1400879,20.2,137,5214,,,,TSHE,1,PREV TAG 5214
1400880,RS31,1303,1400880,15.6,137,5216,,,,TSHE,1,PREV TAG 5216
1400881,RS31,1303,1400881,70.2,137,,,,,TSHE,1,SCAR
1400883,RS31,1303,1400883,122,137,5227,,,,PSME,1,PREV TAG 5227
1400884,RS31,1303,1400884,13.8,137,,,,,TSHE,1,NURSE
1400885,RS31,1303,1400885,8.9,137,,,,,THPL,1,NURSE
1400886,RS31,1303,1400886,11.5,137,,,,,TSHE,1,
1400887,RS31,1303,1400887,7.4,137,,,,,TSHE,1,
1400889,RS31,1303,1400889,5.7,137,,,,,TSHE,1,
1400890,RS31,1303,1400890,122,137,,,,,PSME,1,
1400891,RS31,1303,1400891,12,137,,,,,TSHE,1,
1400892,RS31,1303,1400892,6.1,137,,,,,TSHE,1,
1400893,RS31,1303,1400893,5.9,137,,,,,TSHE,1,MOUND 
1400894,RS31,1303,1400894,6.7,137,,,,,TSHE,1,MOUND
1400896,RS31,1303,1400896,3,137,,,,,TSHE,1,
1401101,RS31,1303,1401101,1,137,,,,,VAPA,1,
1401102,RS31,1303,1401102,2.2,137,,,,,RHMA,1,
1401103,RS31,1303,1401103,3.4,137,,,,,ACCI,1,
1401104,RS31,1303,1401104,7.5,137,,,,,TABR,1,
1401105,RS31,1303,1401105,12.3,137,,,,,TABR,1,
1401106,RS31,1303,1401106,199.5,137,,,,,PSME,1,
1401107,RS31,1303,1401107,1.3,137,,,,,ACCI,1,
1401108,RS31,1303,1401108,1.1,137,,,,,RHMA,1,
1401109,RS31,1303,1401109,1.1,137,,,,,RHMA,1,
1401110,RS31,1303,1401110,2.9,137,,,,,TSHE,1,
1401111,RS31,1303,1401111,5.8,137,,,,,TSHE,1,
1401112,RS31,1303,1401112,79.5,137,5212,,,,TSHE,1,"PREV TAG 5212, BUTT ROT"
1401113,RS31,1303,1401113,2.1,137,,,,,TSHE,1,
1401114,RS31,1303,1401114,6.6,137,,,,,THPL,1,LEAN
1401115,RS31,1303,1401115,72,137,5244,,,,TSHE,1,PREV TAG 5244
1401118,RS31,1303,1401118,67.7,137,,,,,TSHE,1,
1401119,RS31,1303,1401119,61,137,,,,,TSHE,1,
1401120,RS31,1303,1401120,29.5,137,,,,,TSHE,1,
1401121,RS31,1303,1401121,2.6,137,,,,,TSHE,1,
1401122,RS31,1303,1401122,1.3,137,,,,,TSHE,1,
1401123,RS31,1303,1401123,1.4,137,,,,,TSHE,1,
1401128,RS31,1303,1401128,2,137,,,,,RHMA,1,
1401129,RS31,1303,1401129,24.5,137,,,,,TSHE,1,"STRESS, BA"
1401144,RS31,1303,1401144,32.3,137,,,,,TSHE,1,
1301348,RS31,1304,1301348,24.9,137,5071,,,,TSHE,1,PREV TAG 5071
1400174,RS31,1304,1400174,16.2,137,,,,,TSHE,1,
1400175,RS31,1304,1400175,2.9,137,,,,,THPL,1,LEAN
1400181,RS31,1304,1400181,65.4,137,5224,,,,TSHE,1,"PREV TAG 5224, SEAM"
1400296,RS31,1304,1400296,9,137,,,,,ACCI,1,"PMULT 1400297, LEAN at base"
1400297,RS31,1304,1400297,7.9,137,,,,,ACCI,1,"2 STEMS, PMULT 1400296"
1400855,RS31,1304,1400855,23.6,137,5080,,,,TSHE,1,PREV TAG 5080
1400858,RS31,1304,1400858,24.5,137,5051,,,,TSHE,1,PREV TAG 5051
1400859,RS31,1304,1400859,29.7,137,5078,,,,TSHE,1,PREV TAG 5078
1400860,RS31,1304,1400860,45.3,137,5063,,,,TSHE,1,PREV TAG 5063
1400861,RS31,1304,1400861,85.5,137,5064,,,,TSHE,1,PREV TAG 5064
1400862,RS31,1304,1400862,58,137,5061,,,,PSME,1,PREV TAG 5061
1400863,RS31,1304,1400863,42.3,137,5055,,,,TSHE,1,PREV TAG 5055
1400864,RS31,1304,1400864,78.5,137,5056,,,,TSHE,1,"PREV TAG 5056, SEAM"
1400865,RS31,1304,1400865,97.3,137,5060,,,,TSHE,1,"PREV TAG 5060, BUTT ROT"
1400866,RS31,1304,1400866,96.2,137,5048,,,,PSME,1,PREV TAG 5048
1400867,RS31,1304,1400867,88.5,137,5065,,,,TSHE,1,"PREV TAG 5065, MOUND "
1400868,RS31,1304,1400868,60.5,137,,,,,TSHE,1,SEAM
1400873,RS31,1304,1400873,16.2,137,1154,,,,TSHE,1,PREV TAG 1154
1400874,RS31,1304,1400874,141.5,137,5068,,,,PSME,1,PREV TAG 5068
1400875,RS31,1304,1400875,17.6,137,4933,,,,TSHE,1,PREV TAG 4933
1400876,RS31,1304,1400876,20.1,137,5066,,,,TSHE,1,PREV TAG 5066
1400877,RS31,1304,1400877,16.4,137,5067,,,,TSHE,1,PREV TAG 5067
1400878,RS31,1304,1400878,6.5,137,,,,,ACCI,1,STRESS
1400882,RS31,1304,1400882,11.1,137,,,,,THPL,1,
1400895,RS31,1304,1400895,6.3,137,,,,,ACCI,1,
1400897,RS31,1304,1400897,27.7,137,5079,,,,TSHE,1,PREV TAG 5079
1400898,RS31,1304,1400898,21,137,5070,,,,THPL,1,"PREV TAG 5070, ODD, BA"
1400899,RS31,1304,1400899,16.3,137,4934,,,,TSHE,1,PREV TAG 4934
1400900,RS31,1304,1400900,8,137,,,,,TSHE,1,
1500399,RS31,1304,1500399,6.7,137,,,,,TSHE,1,
1301334,RS31,1305,1301334,12.6,137,,,,,TSHE,1,NURSE
1301335,RS31,1305,1301335,44,137,5081,,,,TSHE,1,PREV TAG 5081
1400808,RS31,1305,1400808,32.2,137,,,,,TSHE,1,
1400810,RS31,1305,1400810,43.3,137,,,,,TSHE,1,
1400811,RS31,1305,1400811,12.1,137,,,,,THPL,1,
1400812,RS31,1305,1400812,59,137,,,,,TSHE,1,
1400813,RS31,1305,1400813,42.1,137,,,,,TSHE,1,HERB 118
1400814,RS31,1305,1400814,3.1,137,,,,,TSHE,1,
1400828,RS31,1305,1400828,111.2,137,,,,,PSME,1,
1400829,RS31,1305,1400829,29.4,137,,,,,TSHE,1,
1400830,RS31,1305,1400830,19.2,137,5052,,,,TSHE,1,PREV TAG 5052
1400831,RS31,1305,1400831,34.4,137,5054,,,,TSHE,1,PREV TAG 5054
1400832,RS31,1305,1400832,24.1,137,5050,,,,TSHE,1,PREV TAG 5050
1400833,RS31,1305,1400833,26.9,137,,,,,TSHE,1,
1400834,RS31,1305,1400834,14,137,,,,,THPL,1,HEART ROT
1400841,RS31,1305,1400841,5.4,137,,,,,TSHE,1,NURSE
1400842,RS31,1305,1400842,53.9,137,,,,,TSHE,1,
1400843,RS31,1305,1400843,14,137,,,,,TSHE,1,STRESS
1400844,RS31,1305,1400844,31.7,137,,,,,TSHE,1,NURSE
1400845,RS31,1305,1400845,11.6,137,,,,,TSHE,1,NURSE
1400846,RS31,1305,1400846,3.6,137,,,,,THPL,1,GROUND
1400847,RS31,1305,1400847,2,137,,,,,THPL,1,GROUND
1400848,RS31,1305,1400848,1.3,137,,,,,THPL,1,GROUND
1400849,RS31,1305,1400849,37.8,137,,,,,TSHE,1,
1400850,RS31,1305,1400850,43,137,,,,,THPL,1,
1400851,RS31,1305,1400851,34.5,137,,,,,TSHE,1,
1400852,RS31,1305,1400852,7.5,137,,,,,TSHE,1,
1500393,RS31,1305,1500393,17.1,137,,,,,TSHE,1,
1500395,RS31,1305,1500395,73.8,137,,,,,PSME,1,
1500396,RS31,1305,1500396,90.3,137,,,,,PSME,1,
1500397,RS31,1305,1500397,77,137,,,,,PSME,1,
1500398,RS31,1305,1500398,24.5,137,5049,,,,TSHE,1,PREV TAG 5049
1300269,RS31,1306,1300269,2.7,137,,,,,THPL,1,
1300273,RS31,1306,1300273,2.7,137,,,,,THPL,1,
1300274,RS31,1306,1300274,1.1,137,,,,,ACCI,1,
1300275,RS31,1306,1300275,2.7,137,,,,,ACCI,1,"2 STEMS, STRESS"
1300276,RS31,1306,1300276,19.9,137,,,,,TSHE,1,
1300277,RS31,1306,1300277,1.5,137,,,,,ACCI,1,
1301301,RS31,1306,1301301,68.7,137,,,,,THPL,1,HERB 119
1301302,RS31,1306,1301302,51.7,137,,,,,TSHE,1,
1301307,RS31,1306,1301307,44.5,137,,,,,TSHE,1,
1301308,RS31,1306,1301308,50.5,137,,,,,TSHE,1,
1301313,RS31,1306,1301313,5.6,137,,,,,TSHE,1,
1301315,RS31,1306,1301315,11,137,,,,,ACCI,1,GROUND
1400294,RS31,1306,1400294,64,137,,,,,PSME,1,
1400295,RS31,1306,1400295,1.2,137,,,,,ACCI,1,
1400300,RS31,1306,1400300,53.7,137,,,,,TSHE,1,
1400807,RS31,1306,1400807,70.8,137,,,,,THPL,1,
1400809,RS31,1306,1400809,84.3,137,,,,,PSME,1,
1400815,RS31,1306,1400815,96.5,137,,,,,PSME,1,SCAR
1400816,RS31,1306,1400816,48.1,137,,,,,TSHE,1,
1400817,RS31,1306,1400817,9.5,137,,,,,TSHE,1,
1400818,RS31,1306,1400818,157.7,137,,,,,PSME,1,
1400819,RS31,1306,1400819,4.5,137,,,,,THPL,1,
1400820,RS31,1306,1400820,36.3,137,,,,,TSHE,1,
1400821,RS31,1306,1400821,54.3,137,,,,,TSHE,1,
1400822,RS31,1306,1400822,9.3,137,,,,,TSHE,1,
1400823,RS31,1306,1400823,28,137,,,,,TSHE,1,"BA, HEART ROT"
1400824,RS31,1306,1400824,12.2,137,,,,,TSHE,1,
1400825,RS31,1306,1400825,14.9,137,,,,,TSHE,1,
1400826,RS31,1306,1400826,8.3,137,,,,,TSHE,1,
1400835,RS31,1306,1400835,43.1,137,,,,,TSHE,1,
1400836,RS31,1306,1400836,8.2,137,,,,,ACCI,1,
1400837,RS31,1306,1400837,9.8,137,,,,,TSHE,1,
1400838,RS31,1306,1400838,8.9,137,,,,,ACCI,1,PMULT 1400839 and 1400840
1400839,RS31,1306,1400839,9.1,137,,,,,ACCI,1,PMULT 1400838 and 1400840
1400840,RS31,1306,1400840,7,137,,,,,ACCI,1,PMULT 1400838 and 1400839
1500194,RS31,1306,1500194,170.9,137,,,,,PSME,1,
1500195,RS31,1306,1500195,7.5,137,,,,,ACCI,1,
1500196,RS31,1306,1500196,2.9,137,,,,,THPL,1,under log
1500197,RS31,1306,1500197,95.8,137,,,,,PSME,1,
1500401,RS31,1306,1500401,61.8,137,,,,,PSME,1,
1500402,RS31,1306,1500402,15.1,137,,,,,TSHE,1,
1500403,RS31,1306,1500403,15.6,137,,,,,TSHE,1,under log
1300222,RS31,1307,1300222,10.7,137,,,,,TSHE,1,
1300223,RS31,1307,1300223,5.1,137,,,,,TSHE,1,
1300268,RS31,1307,1300268,2.8,137,,,,,THPL,1,
1300270,RS31,1307,1300270,8.1,137,,,,,ACCI,1,"BA, STRESS"
1300271,RS31,1307,1300271,1.5,137,,,,,THPL,1,
1300272,RS31,1307,1300272,4.7,137,,,,,THPL,1,
1400282,RS31,1307,1400282,16.2,137,,,,,TSHE,1,MOUND
1400283,RS31,1307,1400283,53.2,137,,,,,TSHE,1,
1400284,RS31,1307,1400284,7.8,137,,,,,TSHE,1,LEAN at base
1400285,RS31,1307,1400285,3.1,137,,,,,ACCI,1,
1400286,RS31,1307,1400286,4.9,137,,,,,ACCI,1,
1400287,RS31,1307,1400287,2.2,137,,,,,ACCI,1,2 STEMS
1400288,RS31,1307,1400288,3.7,137,,,,,TSHE,1,
1400289,RS31,1307,1400289,27.9,137,,,,,TSHE,1,"BA, ODD"
1400292,RS31,1307,1400292,30.6,137,,,,,TSHE,1,
1400293,RS31,1307,1400293,72.7,137,,,,,PSME,1,
1400365,RS31,1307,1400365,1.8,137,,,,,TSHE,1,
1400366,RS31,1307,1400366,8.8,137,,,,,TSHE,1,
1400367,RS31,1307,1400367,9.8,137,,,,,TSHE,1,
1400368,RS31,1307,1400368,7.7,137,,,,,TSHE,1,
1400369,RS31,1307,1400369,7.4,137,,,,,TSHE,1,
1400370,RS31,1307,1400370,9.5,137,,,,,TSHE,1,
1400371,RS31,1307,1400371,15,137,,,,,TABR,1,STRESS
1400372,RS31,1307,1400372,16.9,137,,,,,TABR,1,
1400373,RS31,1307,1400373,11.5,137,,,,,TABR,1,
1400374,RS31,1307,1400374,76.5,137,,,,,TSHE,1,
1400375,RS31,1307,1400375,1.1,137,,,,,RHMA,1,
1400376,RS31,1307,1400376,1.2,137,,,,,RHMA,1,
1400377,RS31,1307,1400377,4.1,137,,,,,RHMA,1,
1400378,RS31,1307,1400378,2.2,137,,,,,RHMA,1,
1400379,RS31,1307,1400379,1.3,137,,,,,RHMA,1,
1400380,RS31,1307,1400380,1.7,137,,,,,RHMA,1,
1400381,RS31,1307,1400381,1.2,137,,,,,RHMA,1,
1400382,RS31,1307,1400382,4.3,137,,,,,RHMA,1,
1400383,RS31,1307,1400383,2.3,137,,,,,RHMA,1,
1400384,RS31,1307,1400384,4.8,137,,,,,RHMA,1,
1400385,RS31,1307,1400385,4.4,137,,,,,RHMA,1,
1400386,RS31,1307,1400386,1.6,137,,,,,RHMA,1,
1400387,RS31,1307,1400387,1.8,137,,,,,RHMA,1,
1400388,RS31,1307,1400388,4.6,137,,,,,RHMA,1,
1400389,RS31,1307,1400389,1.4,137,,,,,RHMA,1,
1400390,RS31,1307,1400390,4.3,137,,,,,RHMA,1,
1400801,RS31,1307,1400801,3.2,137,,,,,TSHE,1,
1400802,RS31,1307,1400802,13.3,137,,,,,TSHE,1,
1400803,RS31,1307,1400803,19.7,137,,,,,TSHE,1,
1400804,RS31,1307,1400804,41.3,137,,,,,TSHE,1,
1400805,RS31,1307,1400805,52.9,137,,,,,TSHE,1,
1400806,RS31,1307,1400806,3.1,137,,,,,ACCI,1,2 STEMS
1400827,RS31,1307,1400827,94.4,137,,,,,PSME,1,
1500527,RS31,1307,1500527,1.1,137,,,,,RHMA,1,
1500528,RS31,1307,1500528,2.7,137,,,,,RHMA,1,
1500529,RS31,1307,1500529,1,137,,,,,RHMA,1,
1500531,RS31,1307,1500531,175.7,137,,,,,PSME,1,
1500537,RS31,1307,1500537,7.8,137,,,,,TSHE,1,
1500538,RS31,1307,1500538,7.8,137,,,,,TSHE,1,
1500543,RS31,1307,1500543,1.1,137,,,,,RHMA,1,
1500561,RS31,1307,1500561,1,137,,,,,TSHE,1,NURSE
1500562,RS31,1307,1500562,1.5,137,,,,,TSHE,1,NURSE
1501204,RS31,1307,1501204,1.5,137,,,,,TSHE,1,
1501205,RS31,1307,1501205,1.1,137,,,,,TSHE,1,
1501206,RS31,1307,1501206,2.8,137,,,,,RHMA,1,LEAN
1501207,RS31,1307,1501207,2.6,137,,,,,RHMA,1,LEAN
1501208,RS31,1307,1501208,1.2,137,,,,,RHMA,1,LEAN
1501209,RS31,1307,1501209,2.2,137,,,,,RHMA,1,
1501210,RS31,1307,1501210,2.7,137,,,,,RHMA,1,
1501211,RS31,1307,1501211,1.9,137,,,,,RHMA,1,
1501212,RS31,1307,1501212,1.1,137,,,,,RHMA,1,
1501213,RS31,1307,1501213,3.7,137,,,,,RHMA,1,LEAN
1501214,RS31,1307,1501214,2,137,,,,,RHMA,1,LEAN
1501215,RS31,1307,1501215,1.1,137,,,,,RHMA,1,
1501216,RS31,1307,1501216,2.3,137,,,,,RHMA,1,
1501217,RS31,1307,1501217,1.3,137,,,,,RHMA,1,
1501218,RS31,1307,1501218,2.2,137,,,,,RHMA,1,
1501219,RS31,1307,1501219,1.1,137,,,,,RHMA,1,
1501220,RS31,1307,1501220,1,137,,,,,RHMA,1,
1200205,RS31,1308,1200205,7,137,,,,,TSHE,1,
1400266,RS31,1308,1400266,19.4,137,,,,,TSHE,1,
1400270,RS31,1308,1400270,147.8,137,,,,,PSME,1,
1400272,RS31,1308,1400272,172,137,,,,,PSME,1,
1400273,RS31,1308,1400273,24.5,137,,,,,TSHE,1,
1400274,RS31,1308,1400274,20.9,137,,,,,TSHE,1,
1400275,RS31,1308,1400275,49.7,137,,,,,PSME,1,
1400276,RS31,1308,1400276,13.4,137,,,,,TSHE,1,MOUND
1400277,RS31,1308,1400277,204.5,137,,,,,PSME,1,HERB 120
1400278,RS31,1308,1400278,20.5,137,,,,,TSHE,1,LEAN
1400279,RS31,1308,1400279,24.1,137,,,,,PSME,1,
1400280,RS31,1308,1400280,18.6,137,,,,,TSHE,1,
1400281,RS31,1308,1400281,14.8,137,,,,,TSHE,1,
1400290,RS31,1308,1400290,14.3,137,,,,,TSHE,1,
1400291,RS31,1308,1400291,4,137,,,,,TSHE,1,
1400323,RS31,1308,1400323,6.6,137,,,,,TSHE,1,NURSE
1400324,RS31,1308,1400324,56.9,137,,,,,TSHE,1,
1400325,RS31,1308,1400325,39.4,137,,,,,TSHE,1,
1400326,RS31,1308,1400326,15.9,137,,,,,TSHE,1,STILTED ROOTS
1400328,RS31,1308,1400328,7.3,137,,,,,TSHE,1,NURSE
1400329,RS31,1308,1400329,9.1,137,,,,,TSHE,1,NURSE
1400330,RS31,1308,1400330,35.1,137,,,,,TSHE,1,
1400331,RS31,1308,1400331,11.5,137,,,,,TSHE,1,
1400332,RS31,1308,1400332,12.3,137,,,,,TSHE,1,
1400333,RS31,1308,1400333,21.2,137,,,,,TSHE,1,NURSE
1400341,RS31,1308,1400341,3.4,137,,,,,TSHE,1,NURSE
1400353,RS31,1308,1400353,46.5,137,,,,,TSHE,1,
1400354,RS31,1308,1400354,1.8,137,,,,,TSHE,1,
1400355,RS31,1308,1400355,2.8,137,,,,,TSHE,1,
1400356,RS31,1308,1400356,28.9,137,,,,,TSHE,1,
1400357,RS31,1308,1400357,6.1,137,,,,,TSHE,1,NURSE
1500070,RS31,1308,1500070,28.7,137,,,,,TSHE,1,FORKTOP
1500081,RS31,1308,1500081,23.5,137,,,,,TSHE,1,
1500082,RS31,1308,1500082,24.5,137,,,,,TSHE,1,
1500083,RS31,1308,1500083,16.8,137,,,,,TSHE,1,
1500084,RS31,1308,1500084,13.4,137,,,,,TSHE,1,
1500085,RS31,1308,1500085,15.6,137,,,,,TSHE,1,
1500086,RS31,1308,1500086,12.4,137,,,,,TSHE,1,ODD
1500087,RS31,1308,1500087,33.2,137,,,,,TSHE,1,
1500088,RS31,1308,1500088,14.3,137,,,,,TSHE,1,
1500089,RS31,1308,1500089,67.8,137,,,,,TSHE,1,
1500090,RS31,1308,1500090,20.9,137,,,,,TSHE,1,
1200206,RS31,1309,1200206,26.5,137,,,,,TSHE,1,
1200207,RS31,1309,1200207,8.9,137,,,,,TSHE,1,
1200212,RS31,1309,1200212,17.6,137,,,,,TSHE,1,
1200213,RS31,1309,1200213,24.8,137,,,,,TSHE,1,MOUND
1200214,RS31,1309,1200214,59.2,137,,,,,PSME,1,
1200215,RS31,1309,1200215,3.7,137,,,,,TSHE,1,
1200217,RS31,1309,1200217,4.6,137,,,,,TSHE,1,NURSE
1400068,RS31,1309,1400068,21.8,137,,,,,TSHE,1,
1400258,RS31,1309,1400258,33.9,137,,,,,TSHE,1,
1400259,RS31,1309,1400259,41.5,137,,,,,TSHE,1,
1400260,RS31,1309,1400260,52.1,137,,,,,PSME,1,
1400261,RS31,1309,1400261,81.2,137,,,,,PSME,1,
1400262,RS31,1309,1400262,44.1,137,,,,,PSME,1,
1400263,RS31,1309,1400263,6.4,137,,,,,TSHE,1,
1400264,RS31,1309,1400264,3.5,137,,,,,TSHE,1,
1400265,RS31,1309,1400265,6.5,137,,,,,TSHE,1,
1400267,RS31,1309,1400267,6.4,137,,,,,ACCI,1,
1400268,RS31,1309,1400268,4.8,137,,,,,TSHE,1,LEAN
1400269,RS31,1309,1400269,13.1,137,,,,,TSHE,1,
1400271,RS31,1309,1400271,6.3,137,,,,,TSHE,1,
1400303,RS31,1309,1400303,8,137,,,,,TSHE,1,
1400304,RS31,1309,1400304,4.6,137,,,,,TSHE,1,
1400305,RS31,1309,1400305,10,137,,,,,TSHE,1,
1400306,RS31,1309,1400306,59.2,137,,,,,TSHE,1,NURSE
1400307,RS31,1309,1400307,30.3,137,,,,,TSHE,1,NURSE
1400308,RS31,1309,1400308,13.9,137,,,,,TSHE,1,NURSE
1400309,RS31,1309,1400309,10,137,,,,,TSHE,1,
1400310,RS31,1309,1400310,6.2,137,,,,,TSHE,1,STILTED ROOTS
1400311,RS31,1309,1400311,5.5,137,,,,,TSHE,1,
1400312,RS31,1309,1400312,4.9,137,,,,,TSHE,1,NURSE
1400313,RS31,1309,1400313,12,137,,,,,TSHE,1,NURSE
1400314,RS31,1309,1400314,12.2,137,,,,,TSHE,1,
1400315,RS31,1309,1400315,7.2,137,,,,,TSHE,1,
1400316,RS31,1309,1400316,3,137,,,,,TSHE,1,
1400317,RS31,1309,1400317,47.1,137,,,,,TSHE,1,
1400318,RS31,1309,1400318,76.1,137,,,,,PSME,1,
1400322,RS31,1309,1400322,11.9,137,,,,,TSHE,1,
1400327,RS31,1309,1400327,5,137,,,,,TSHE,1,NURSE
1500067,RS31,1309,1500067,43.4,137,,,,,CACH,1,
1500132,RS31,1309,1500132,3.9,137,,,,,TSHE,1,
1500139,RS31,1309,1500139,18,137,,,,,TSHE,1,"NURSE LOG, Very old nurse"
1200216,RS31,1310,1200216,9,137,,,,,ACCI,1,
1400051,RS31,1310,1400051,10.8,137,,,,,ACCI,1,PMULT with 1400050
1400052,RS31,1310,1400052,10.3,137,,,,,TSHE,1,
1400053,RS31,1310,1400053,6,137,,,,,ACCI,1,
1400056,RS31,1310,1400056,62.6,137,,,,,PSME,1,
1400057,RS31,1310,1400057,15.5,137,,,,,TSHE,1,
1400058,RS31,1310,1400058,6.7,137,,,,,TSHE,1,
1400060,RS31,1310,1400060,11.2,137,,,,,ACCI,1,scar
1400061,RS31,1310,1400061,37.8,137,,,,,TSHE,1,NURSE
1400062,RS31,1310,1400062,10.4,137,,,,,TSHE,1,NURSE
1400063,RS31,1310,1400063,59.9,137,,,,,PSME,1,
1400064,RS31,1310,1400064,71.9,137,,,,,PSME,1,
1400065,RS31,1310,1400065,15.9,13,,,,,TSHE,1,POM 130
1400066,RS31,1310,1400066,5.8,137,,,,,TSHE,1,
1400067,RS31,1310,1400067,65.6,137,,,,,TSHE,1,
1400069,RS31,1310,1400069,14.8,137,,,,,TSHE,1,
1400070,RS31,1310,1400070,43.6,137,,,,,TSHE,1,
1400074,RS31,1310,1400074,78.5,137,,,,,PSME,1,
1400075,RS31,1310,1400075,14.3,137,,,,,TSHE,1,
1400076,RS31,1310,1400076,11.5,137,,,,,TSHE,1,
1400077,RS31,1310,1400077,38.1,137,,,,,TSHE,1,
1400078,RS31,1310,1400078,17.2,137,,,,,TSHE,1,
1400079,RS31,1310,1400079,9.6,137,,,,,TSHE,1,
1400080,RS31,1310,1400080,1.8,137,,,,,TSHE,1,
1400221,RS31,1310,1400221,30.1,137,,,,,TSHE,1,
1400222,RS31,1310,1400222,2.2,137,,,,,TSHE,1,NURSE
1400223,RS31,1310,1400223,10.5,137,,,,,ACCI,1,
1400224,RS31,1310,1400224,9.4,137,,,,,ACCI,1,UWD
1400225,RS31,1310,1400225,11.2,137,,,,,ACCI,1,UWD
1400226,RS31,1310,1400226,18.7,137,,,,,TSHE,1,mound
1400227,RS31,1310,1400227,39.9,137,,,,,PSME,1,mound
1400228,RS31,1310,1400228,5.4,137,,,,,TSHE,1,
1400229,RS31,1310,1400229,17,137,,,,,TSHE,1,
1400230,RS31,1310,1400230,20.9,137,,,,,TSHE,1,
1400231,RS31,1310,1400231,8.9,137,,,,,TSHE,1,
1400232,RS31,1310,1400232,116.8,137,,,,,PSME,1,
1400233,RS31,1310,1400233,39.4,137,,,,,PSME,1,
1400234,RS31,1310,1400234,38.1,137,,,,,TSHE,1,
1400235,RS31,1310,1400235,23.2,137,,,,,TSHE,1,
1400239,RS31,1310,1400239,167.9,137,,,,,PSME,1,
1400240,RS31,1310,1400240,7.9,137,,,,,TSHE,1,
1400301,RS31,1310,1400301,6.9,137,,,,,TSHE,1,
1400302,RS31,1310,1400302,15.6,137,,,,,TSHE,1,MOUND
1500032,RS31,1310,1500032,14.6,137,,,,,TSHE,1,
1400035,RS31,1311,1400035,14.3,137,,,,,TSHE,1,
1400036,RS31,1311,1400036,83.3,137,,,,,PSME,1,
1400037,RS31,1311,1400037,22.5,137,,,,,TSHE,1,
1400038,RS31,1311,1400038,17.9,137,,,,,TSHE,1,
1400039,RS31,1311,1400039,50,137,,,,,PSME,1,
1400040,RS31,1311,1400040,6,137,,,,,TSHE,1,
1400041,RS31,1311,1400041,69.2,137,,,,,PSME,1,
1400042,RS31,1311,1400042,15.9,137,,,,,TSHE,1,NURSE
1400043,RS31,1311,1400043,18.5,137,,,,,TSHE,1,NURSE
1400044,RS31,1311,1400044,2.9,137,,,,,TSHE,1,NURSE
1400045,RS31,1311,1400045,16.7,137,,,,,TSHE,1,
1400046,RS31,1311,1400046,17.3,137,,,,,TSHE,1,
1400047,RS31,1311,1400047,25,137,,,,,TSHE,1,
1400048,RS31,1311,1400048,8.3,137,,,,,TSHE,1,
1400049,RS31,1311,1400049,117.3,137,,,,,PSME,1,
